datum_zobrazeni;datum;kraj_kod;kraj;okres_kod;okres;body;incidence14_100;incidence14_100_body;incidence_65_14_100;incidence_65_14_100_body;incidence_65_roste;incidence_65_roste_body;simple_r;simple_r_body;pozit_perc_test;pozit_perc_test_body;pozit_perc_test_roste;pozit_perc_test_roste_body
2020-10-29;2020-10-28;CZ063;Kraj Vysočina;CZ0635;Žďár nad Sázavou;84;1737.504020000000;20;1347.846422000000;20;1;2;1.088293650793;10;0.441804269029;30;1;2
2020-10-29;2020-10-28;CZ064;Jihomoravský kraj;CZ0641;Blansko;84;1205.834921500000;20;1044.269903600000;20;1;2;1.105263157894;10;0.403846153846;30;1;2
2020-10-29;2020-10-28;CZ064;Jihomoravský kraj;CZ0642;Brno-město;80;1277.842169500000;20;909.926123500000;16;1;2;1.011354737666;10;0.347551130247;30;1;2
2020-10-29;2020-10-28;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;80;1261.562842200000;20;801.161805600000;16;1;2;1.183048433048;10;0.372087813620;30;1;2
2020-10-29;2020-10-28;CZ064;Jihomoravský kraj;CZ0644;Břeclav;78;925.265067800000;16;1244.006738300000;20;0;0;1.127306273062;10;0.360047142015;30;1;2
2020-10-29;2020-10-28;CZ064;Jihomoravský kraj;CZ0645;Hodonín;89;1640.217483000000;20;1240.290653900000;20;1;2;1.257459505541;15;0.423728813559;30;1;2
2020-10-29;2020-10-28;CZ064;Jihomoravský kraj;CZ0646;Vyškov;89;1261.378413500000;20;978.506787300000;20;1;2;1.349146110056;15;0.369542619542;30;1;2
2020-10-29;2020-10-28;CZ064;Jihomoravský kraj;CZ0647;Znojmo;84;1053.773032100000;20;1344.737886300000;20;1;2;1.149831649831;10;0.376101321585;30;1;2
2020-10-29;2020-10-28;CZ071;Olomoucký kraj;CZ0711;Jeseník;89;1556.573957000000;20;1273.809523800000;20;1;2;1.281355932203;15;0.540000000000;30;1;2
2020-10-29;2020-10-28;CZ071;Olomoucký kraj;CZ0712;Olomouc;75;1618.876129600000;20;1112.127075900000;20;0;0;0.858570714642;5;0.424407114624;30;0;0
2020-10-29;2020-10-28;CZ071;Olomoucký kraj;CZ0713;Prostějov;82;2078.309371700000;20;1163.823738400000;20;1;2;1.008912655971;10;0.387804042480;30;0;0
2020-10-29;2020-10-28;CZ071;Olomoucký kraj;CZ0714;Přerov;85;2039.193279300000;20;1376.298308000000;20;0;0;1.239357429718;15;0.424951803910;30;0;0
2020-10-29;2020-10-28;CZ071;Olomoucký kraj;CZ0715;Šumperk;84;1436.674223700000;20;967.027845700000;20;1;2;1.131707317073;10;0.479091378420;30;1;2
2020-10-29;2020-10-28;CZ072;Zlínský kraj;CZ0721;Kroměříž;84;1840.653864000000;20;1064.642199300000;20;1;2;1.065693430656;10;0.392925797770;30;1;2
2020-10-29;2020-10-28;CZ072;Zlínský kraj;CZ0722;Uherské Hradiště;84;1988.384683500000;20;1294.213308000000;20;1;2;1.059598059598;10;0.401417694933;30;1;2
2020-10-29;2020-10-28;CZ072;Zlínský kraj;CZ0723;Vsetín;89;2067.199687400000;20;1324.934095600000;20;1;2;1.288392213410;15;0.490799230980;30;1;2
2020-10-29;2020-10-28;CZ072;Zlínský kraj;CZ0724;Zlín;82;2291.131843100000;20;1410.056253500000;20;1;2;1.078815489749;10;0.383668178872;30;0;0
2020-10-29;2020-10-28;CZ080;Moravskoslezský kraj;CZ0801;Bruntál;85;1086.280118300000;20;744.773742800000;16;1;2;1.228632478632;15;0.401256106071;30;1;2
2020-10-29;2020-10-28;CZ080;Moravskoslezský kraj;CZ0802;Frýdek-Místek;89;1392.900400600000;20;976.919968600000;20;1;2;1.378582202111;15;0.372149837133;30;1;2
2020-10-29;2020-10-28;CZ080;Moravskoslezský kraj;CZ0803;Karviná;80;986.911547300000;20;594.752650500000;16;1;2;1.338652482269;15;0.231311274509;25;1;2
2020-10-29;2020-10-28;CZ080;Moravskoslezský kraj;CZ0804;Nový Jičín;89;1415.782077700000;20;979.006863100000;20;1;2;1.239919354838;15;0.384014985950;30;1;2
2020-10-29;2020-10-28;CZ080;Moravskoslezský kraj;CZ0805;Opava;84;1697.156086100000;20;1263.777482800000;20;1;2;1.164650537634;10;0.389876265466;30;1;2
2020-10-29;2020-10-28;CZ080;Moravskoslezský kraj;CZ0806;Ostrava-město;80;1193.834043900000;20;840.115109600000;16;1;2;1.167970787689;10;0.336945071482;30;1;2
2020-10-30;2020-10-29;CZ010;Hl. m. Praha;CZ0100;Praha;74;1329.857726100000;20;1012.875946500000;20;1;2;0.928003438641;5;0.259354916211;25;1;2
2020-10-30;2020-10-29;CZ020;Středočeský kraj;CZ0201;Benešov;84;2237.109461400000;20;1364.703580500000;20;1;2;1.188026192703;10;0.425460636515;30;1;2
2020-10-30;2020-10-29;CZ020;Středočeský kraj;CZ0202;Beroun;79;1495.928801300000;20;1126.036010200000;20;1;2;0.928391959798;5;0.322144725370;30;1;2
2020-10-30;2020-10-29;CZ020;Středočeský kraj;CZ0203;Kladno;80;1239.165560400000;20;890.346766600000;16;1;2;1.129310344827;10;0.310671936758;30;1;2
2020-10-30;2020-10-29;CZ020;Středočeský kraj;CZ0204;Kolín;84;1529.871471300000;20;1151.421906700000;20;1;2;1.037662337662;10;0.359585958595;30;1;2
2020-10-30;2020-10-29;CZ020;Středočeský kraj;CZ0205;Kutná Hora;75;1211.953368100000;20;923.656927400000;16;1;2;0.997933884297;5;0.309615384615;30;1;2
2020-10-30;2020-10-29;CZ020;Středočeský kraj;CZ0206;Mělník;84;1283.599568100000;20;1173.536746300000;20;1;2;1.027359781121;10;0.341829767865;30;1;2
2020-10-30;2020-10-29;CZ020;Středočeský kraj;CZ0207;Mladá Boleslav;80;1435.968243000000;20;887.832937300000;16;1;2;1.122294372294;10;0.322450248756;30;1;2
2020-10-30;2020-10-29;CZ020;Středočeský kraj;CZ0208;Nymburk;75;1318.319687500000;20;798.646004100000;16;1;2;0.964038727524;5;0.330488383119;30;1;2
2020-10-30;2020-10-29;CZ020;Středočeský kraj;CZ0209;Praha-východ;73;1396.494183900000;20;856.361542800000;16;1;2;0.940363636363;5;0.271695734397;30;0;0
2020-10-30;2020-10-29;CZ020;Středočeský kraj;CZ020A;Praha-západ;72;1558.879856400000;20;1055.600666600000;20;1;2;0.932907348242;5;0.259728708027;25;0;0
2020-10-30;2020-10-29;CZ020;Středočeský kraj;CZ020B;Příbram;79;1988.636363600000;20;1632.204321500000;20;1;2;0.959283387622;5;0.409454292665;30;1;2
2020-10-30;2020-10-29;CZ020;Středočeský kraj;CZ020C;Rakovník;94;1842.986213500000;20;1643.293469800000;20;1;2;1.416309012875;20;0.412757973733;30;1;2
2020-10-30;2020-10-29;CZ031;Jihočeský kraj;CZ0311;České Budějovice;82;2005.584396300000;20;1267.953911700000;20;1;2;1.064202334630;10;0.399342945793;30;0;0
2020-10-30;2020-10-29;CZ031;Jihočeský kraj;CZ0312;Český Krumlov;78;1083.566183600000;20;833.260240300000;16;1;2;1.081081081081;10;0.363636363636;30;0;0
2020-10-30;2020-10-29;CZ031;Jihočeský kraj;CZ0313;Jindřichův Hradec;84;1577.867948600000;20;1154.452525000000;20;1;2;1.174624829467;10;0.406899810964;30;1;2
2020-10-30;2020-10-29;CZ031;Jihočeský kraj;CZ0314;Písek;73;1575.705086100000;20;920.576471300000;16;0;0;0.820668693009;5;0.367097212780;30;1;2
2020-10-30;2020-10-29;CZ031;Jihočeský kraj;CZ0315;Prachatice;82;1308.407548300000;20;1288.659793800000;20;0;0;1.025210084033;10;0.358823529411;30;1;2
2020-10-30;2020-10-29;CZ031;Jihočeský kraj;CZ0316;Strakonice;77;1681.455943000000;20;1013.650493300000;20;0;0;0.937198067632;5;0.395649218218;30;1;2
2020-10-30;2020-10-29;CZ031;Jihočeský kraj;CZ0317;Tábor;89;1792.485013800000;20;1541.800425000000;20;1;2;1.304295942720;15;0.410902255639;30;1;2
2020-10-30;2020-10-29;CZ032;Plzeňský kraj;CZ0321;Domažlice;77;1711.192033700000;20;1387.432443300000;20;1;2;0.974264705882;5;0.376420454545;30;0;0
2020-10-30;2020-10-29;CZ032;Plzeňský kraj;CZ0322;Klatovy;82;1739.482668800000;20;1044.413967700000;20;1;2;1.147988505747;10;0.380838894184;30;0;0
2020-10-30;2020-10-29;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;77;1797.405806000000;20;1255.385529600000;20;0;0;0.901408450704;5;0.385006941230;30;1;2
2020-10-30;2020-10-29;CZ032;Plzeňský kraj;CZ0324;Plzeň-jih;75;1931.073588700000;20;1456.984273800000;20;0;0;0.908809891808;5;0.286410131514;30;0;0
2020-10-30;2020-10-29;CZ032;Plzeňský kraj;CZ0325;Plzeň-sever;75;1871.741332000000;20;1310.272536600000;20;0;0;0.839578454332;5;0.333333333333;30;0;0
2020-10-30;2020-10-29;CZ032;Plzeňský kraj;CZ0326;Rokycany;77;1525.866785500000;20;1636.093207700000;20;0;0;0.946700507614;5;0.314767932489;30;1;2
2020-10-30;2020-10-29;CZ032;Plzeňský kraj;CZ0327;Tachov;77;1328.769140100000;20;1412.546738600000;20;1;2;0.956852791878;5;0.346189164370;30;0;0
2020-10-30;2020-10-29;CZ041;Karlovarský kraj;CZ0411;Cheb;71;670.056965700000;16;486.407609500000;16;1;2;0.962500000000;5;0.338461538461;30;1;2
2020-10-30;2020-10-29;CZ041;Karlovarský kraj;CZ0412;Karlovy Vary;82;1240.223658300000;20;1040.359470500000;20;1;2;1.129888268156;10;0.361483467381;30;0;0
2020-10-30;2020-10-29;CZ041;Karlovarský kraj;CZ0413;Sokolov;82;1422.708928400000;20;1231.440018800000;20;1;2;1.089481946624;10;0.382790954219;30;0;0
2020-10-30;2020-10-29;CZ042;Ústecký kraj;CZ0421;Děčín;85;1086.134226700000;20;909.958171200000;16;1;2;1.222556390977;15;0.361493997332;30;1;2
2020-10-30;2020-10-29;CZ042;Ústecký kraj;CZ0422;Chomutov;82;1814.383813800000;20;1630.124346400000;20;1;2;1.155231560891;10;0.429939355250;30;0;0
2020-10-30;2020-10-29;CZ042;Ústecký kraj;CZ0423;Litoměřice;82;1647.892502500000;20;1016.091572600000;20;1;2;1.059772296015;10;0.407366885485;30;0;0
2020-10-30;2020-10-29;CZ042;Ústecký kraj;CZ0424;Louny;77;1566.483256600000;20;1274.678366000000;20;0;0;0.983870967741;5;0.362017804154;30;1;2
2020-10-30;2020-10-29;CZ042;Ústecký kraj;CZ0425;Most;94;1365.166326400000;20;1055.384328000000;20;1;2;1.426027397260;20;0.476648351648;30;1;2
2020-10-30;2020-10-29;CZ042;Ústecký kraj;CZ0426;Teplice;78;976.199330600000;20;584.493041700000;16;0;0;1.196202531645;10;0.380664652567;30;1;2
2020-10-30;2020-10-29;CZ042;Ústecký kraj;CZ0427;Ústí nad Labem;85;1337.377867900000;20;934.462475400000;16;1;2;1.226221079691;15;0.385766275778;30;1;2
2020-10-30;2020-10-29;CZ051;Liberecký kraj;CZ0511;Česká Lípa;89;1225.556631100000;20;1112.684604400000;20;1;2;1.363799283154;15;0.347329986307;30;1;2
2020-10-30;2020-10-29;CZ051;Liberecký kraj;CZ0512;Jablonec nad Nisou;84;1526.464976200000;20;1335.008638200000;20;1;2;1.107669616519;10;0.366162847391;30;1;2
2020-10-30;2020-10-29;CZ051;Liberecký kraj;CZ0513;Liberec;84;1566.966166700000;20;1091.565436600000;20;1;2;1.016701461377;10;0.354611650485;30;1;2
2020-10-30;2020-10-29;CZ051;Liberecký kraj;CZ0514;Semily;79;1815.188199200000;20;1438.402876800000;20;1;2;0.989403973509;5;0.438380281690;30;1;2
2020-10-30;2020-10-29;CZ052;Královéhradecký kraj;CZ0521;Hradec Králové;79;1980.119671500000;20;1412.312037800000;20;1;2;0.923032739804;5;0.321078921078;30;1;2
2020-10-30;2020-10-29;CZ052;Královéhradecký kraj;CZ0522;Jičín;85;1490.411643400000;20;1015.496595400000;20;0;0;1.222222222222;15;0.377984857309;30;0;0
2020-10-30;2020-10-29;CZ052;Královéhradecký kraj;CZ0523;Náchod;89;2128.085268900000;20;1762.661370400000;20;1;2;1.383962264150;15;0.445490434254;30;1;2
2020-10-30;2020-10-29;CZ052;Královéhradecký kraj;CZ0524;Rychnov nad Kněžnou;89;1730.849174200000;20;1360.004878900000;20;1;2;1.362095531587;15;0.382849718492;30;1;2
2020-10-30;2020-10-29;CZ052;Královéhradecký kraj;CZ0525;Trutnov;84;1792.707114800000;20;1319.322825400000;20;1;2;1.198451113262;10;0.380104390543;30;1;2
2020-10-30;2020-10-29;CZ053;Pardubický kraj;CZ0531;Chrudim;89;1617.389808100000;20;1190.256504800000;20;1;2;1.246287128712;15;0.367652427893;30;1;2
2020-10-30;2020-10-29;CZ053;Pardubický kraj;CZ0532;Pardubice;89;1399.900821300000;20;1026.652939800000;20;1;2;1.261821366024;15;0.341874258600;30;1;2
2020-10-30;2020-10-29;CZ053;Pardubický kraj;CZ0533;Svitavy;77;1590.100926800000;20;1101.682996500000;20;1;2;0.957714285714;5;0.357356076759;30;0;0
2020-10-30;2020-10-29;CZ053;Pardubický kraj;CZ0534;Ústí nad Orlicí;80;1432.652323200000;20;964.069726000000;20;0;0;1.054054054054;10;0.382909090909;30;0;0
2020-10-30;2020-10-29;CZ063;Kraj Vysočina;CZ0631;Havlíčkův Brod;89;1456.039614300000;20;1225.674120700000;20;1;2;1.242276422764;15;0.417714598141;30;1;2
2020-10-30;2020-10-29;CZ063;Kraj Vysočina;CZ0632;Jihlava;84;1298.975604600000;20;1078.299776200000;20;1;2;1.158415841584;10;0.438475952529;30;1;2
2020-10-30;2020-10-29;CZ063;Kraj Vysočina;CZ0633;Pelhřimov;84;1709.496279400000;20;1337.514399000000;20;1;2;1.183783783783;10;0.527710843373;30;1;2
2020-10-30;2020-10-29;CZ063;Kraj Vysočina;CZ0634;Třebíč;84;1383.449147100000;20;1464.462664900000;20;1;2;1.076530612244;10;0.504181600955;30;1;2
2020-10-30;2020-10-29;CZ063;Kraj Vysočina;CZ0635;Žďár nad Sázavou;87;1872.915926100000;20;1458.395339900000;20;0;0;1.206521739130;15;0.439429928741;30;1;2
2020-10-30;2020-10-29;CZ064;Jihomoravský kraj;CZ0641;Blansko;84;1235.156135400000;20;1079.971438700000;20;1;2;1.122861586314;10;0.413043478260;30;1;2
2020-10-30;2020-10-29;CZ064;Jihomoravský kraj;CZ0642;Brno-město;80;1276.006566200000;20;931.321343600000;16;1;2;1.010148321623;10;0.364455710463;30;1;2
2020-10-30;2020-10-29;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;80;1287.826853300000;20;835.047803400000;16;1;2;1.158113730929;10;0.394053798961;30;1;2
2020-10-30;2020-10-29;CZ064;Jihomoravský kraj;CZ0644;Břeclav;78;933.004273700000;16;1308.798755900000;20;0;0;1.113105924596;10;0.375302663438;30;1;2
2020-10-30;2020-10-29;CZ064;Jihomoravský kraj;CZ0645;Hodonín;89;1729.861052400000;20;1255.950889500000;20;1;2;1.267716535433;15;0.420475319926;30;1;2
2020-10-30;2020-10-29;CZ064;Jihomoravský kraj;CZ0646;Vyškov;89;1314.477676600000;20;1018.099547500000;20;1;2;1.218057921635;15;0.377906976744;30;1;2
2020-10-30;2020-10-29;CZ064;Jihomoravský kraj;CZ0647;Znojmo;79;1003.052006500000;20;1309.466072900000;20;1;2;0.937232524964;5;0.391771019677;30;1;2
2020-10-30;2020-10-29;CZ071;Olomoucký kraj;CZ0711;Jeseník;79;1488.095238000000;20;1214.285714200000;20;1;2;0.849002849002;5;0.467817896389;30;1;2
2020-10-30;2020-10-29;CZ071;Olomoucký kraj;CZ0712;Olomouc;77;1578.106951100000;20;1095.115571900000;20;0;0;0.864681295715;5;0.419837645865;30;1;2
2020-10-30;2020-10-29;CZ071;Olomoucký kraj;CZ0713;Prostějov;84;2106.842405600000;20;1274.875621800000;20;1;2;1.027850304612;10;0.413515406162;30;1;2
2020-10-30;2020-10-29;CZ071;Olomoucký kraj;CZ0714;Přerov;87;2076.255482100000;20;1394.648952100000;20;0;0;1.230527143981;15;0.436627582356;30;1;2
2020-10-30;2020-10-29;CZ071;Olomoucký kraj;CZ0715;Šumperk;84;1388.508267100000;20;967.027845700000;20;1;2;1.112232030264;10;0.469648562300;30;1;2
2020-10-30;2020-10-29;CZ072;Zlínský kraj;CZ0721;Kroměříž;84;1846.349543800000;20;1114.055972300000;20;1;2;1.027081243731;10;0.394453004622;30;1;2
2020-10-30;2020-10-29;CZ072;Zlínský kraj;CZ0722;Uherské Hradiště;84;2012.290298500000;20;1341.645209300000;20;1;2;1.034129692832;10;0.387666325486;30;1;2
2020-10-30;2020-10-29;CZ072;Zlínský kraj;CZ0723;Vsetín;84;2017.665034100000;20;1266.732856300000;20;1;2;1.032115869017;10;0.440236368520;30;1;2
2020-10-30;2020-10-29;CZ072;Zlínský kraj;CZ0724;Zlín;79;2303.654540500000;20;1417.490645000000;20;1;2;0.996145610278;5;0.390990082366;30;1;2
2020-10-30;2020-10-29;CZ080;Moravskoslezský kraj;CZ0801;Bruntál;80;1036.060132900000;20;683.137295100000;16;1;2;1.062761506276;10;0.389272030651;30;1;2
2020-10-30;2020-10-29;CZ080;Moravskoslezský kraj;CZ0802;Frýdek-Místek;89;1398.956489300000;20;1005.443179300000;20;1;2;1.208873720136;15;0.342752080510;30;1;2
2020-10-30;2020-10-29;CZ080;Moravskoslezský kraj;CZ0803;Karviná;75;995.842873600000;20;600.720068400000;16;1;2;1.188861985472;10;0.250042437616;25;1;2
2020-10-30;2020-10-29;CZ080;Moravskoslezský kraj;CZ0804;Nový Jičín;80;1362.343891200000;20;915.085452800000;16;1;2;1.073148148148;10;0.372908622908;30;1;2
2020-10-30;2020-10-29;CZ080;Moravskoslezský kraj;CZ0805;Opava;82;1729.499080700000;20;1301.286860100000;20;0;0;1.064977257959;10;0.379749768303;30;1;2
2020-10-30;2020-10-29;CZ080;Moravskoslezský kraj;CZ0806;Ostrava-město;80;1206.328382400000;20;875.700095900000;16;1;2;1.019931939718;10;0.320207570207;30;1;2
2020-10-31;2020-10-30;CZ010;Hl. m. Praha;CZ0100;Praha;72;1319.285919700000;20;1047.912535900000;20;1;2;0.885504313558;5;0.257065116566;25;0;0
2020-10-31;2020-10-30;CZ020;Středočeský kraj;CZ0201;Benešov;84;2282.374715800000;20;1354.920759100000;20;1;2;1.190959409594;10;0.427483443708;30;1;2
2020-10-31;2020-10-30;CZ020;Středočeský kraj;CZ0202;Beroun;79;1490.668854800000;20;1143.183766700000;20;1;2;0.958174904942;5;0.312138728323;30;1;2
2020-10-31;2020-10-30;CZ020;Středočeský kraj;CZ0203;Kladno;80;1283.013881200000;20;934.083099000000;16;1;2;1.072558139534;10;0.314941272876;30;1;2
2020-10-31;2020-10-30;CZ020;Středočeský kraj;CZ0204;Kolín;75;1517.203745700000;20;1186.163085000000;20;0;0;0.928483353884;5;0.316120906801;30;0;0
2020-10-31;2020-10-30;CZ020;Středočeský kraj;CZ0205;Kutná Hora;75;1213.272142200000;20;911.090166500000;16;1;2;0.972916666666;5;0.306833114323;30;1;2
2020-10-31;2020-10-30;CZ020;Středočeský kraj;CZ0206;Mělník;82;1322.940110800000;20;1202.875165000000;20;1;2;1.022368421052;10;0.330357142857;30;0;0
2020-10-31;2020-10-30;CZ020;Středočeský kraj;CZ0207;Mladá Boleslav;80;1490.430713700000;20;917.010545600000;16;1;2;1.155005382131;10;0.323777911888;30;1;2
2020-10-31;2020-10-30;CZ020;Středočeský kraj;CZ0208;Nymburk;78;1389.687369900000;20;872.692653500000;16;1;2;1.040902679830;10;0.336986301369;30;0;0
2020-10-31;2020-10-30;CZ020;Středočeský kraj;CZ0209;Praha-východ;75;1409.994707700000;20;892.343120300000;16;1;2;0.951219512195;5;0.278692074491;30;1;2
2020-10-31;2020-10-30;CZ020;Středočeský kraj;CZ020A;Praha-západ;72;1530.086113300000;20;1076.969101200000;20;1;2;0.879499217527;5;0.256973022405;25;0;0
2020-10-31;2020-10-30;CZ020;Středočeský kraj;CZ020B;Příbram;79;2024.256324700000;20;1733.688528000000;20;1;2;0.949880668257;5;0.402155607948;30;1;2
2020-10-31;2020-10-30;CZ020;Středočeský kraj;CZ020C;Rakovník;89;1891.580576600000;20;1729.329777100000;20;1;2;1.360587002096;15;0.423352902804;30;1;2
2020-10-31;2020-10-30;CZ031;Jihočeský kraj;CZ0311;České Budějovice;77;2058.161437000000;20;1383.700741800000;20;1;2;0.992739593417;5;0.378972653362;30;0;0
2020-10-31;2020-10-30;CZ031;Jihočeský kraj;CZ0312;Český Krumlov;78;1106.309701700000;20;877.116042400000;16;1;2;1.050445103857;10;0.348768472906;30;0;0
2020-10-31;2020-10-30;CZ031;Jihočeský kraj;CZ0313;Jindřichův Hradec;89;1775.239271300000;20;1281.594873600000;20;1;2;1.282401091405;15;0.437209302325;30;1;2
2020-10-31;2020-10-30;CZ031;Jihočeský kraj;CZ0314;Písek;75;1660.916088100000;20;977.715700500000;20;0;0;0.847988077496;5;0.350585335797;30;0;0
2020-10-31;2020-10-30;CZ031;Jihočeský kraj;CZ0315;Prachatice;84;1445.721683800000;20;1358.049167300000;20;1;2;1.189801699716;10;0.395480225988;30;1;2
2020-10-31;2020-10-30;CZ031;Jihočeský kraj;CZ0316;Strakonice;84;1716.780647700000;20;1006.892823300000;20;1;2;1.016467065868;10;0.398007033997;30;1;2
2020-10-31;2020-10-30;CZ031;Jihočeský kraj;CZ0317;Tábor;89;1809.055022100000;20;1645.792829000000;20;1;2;1.233898305084;15;0.402952029520;30;1;2
2020-10-31;2020-10-30;CZ032;Plzeňský kraj;CZ0321;Domažlice;75;1730.527536900000;20;1395.498911000000;20;0;0;0.919266055045;5;0.339891451831;30;0;0
2020-10-31;2020-10-30;CZ032;Plzeňský kraj;CZ0322;Klatovy;82;1653.839476800000;20;1018.039877600000;20;1;2;1.007132667617;10;0.359470468431;30;0;0
2020-10-31;2020-10-30;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;75;1716.079884700000;20;1208.339523500000;20;0;0;0.815690488984;5;0.350092250922;30;0;0
2020-10-31;2020-10-30;CZ032;Plzeňský kraj;CZ0324;Plzeň-jih;75;1855.468750000000;20;1372.186247300000;20;0;0;0.815987933634;5;0.262621359223;30;0;0
2020-10-31;2020-10-30;CZ032;Plzeňský kraj;CZ0325;Plzeň-sever;70;1784.218357300000;20;1218.553459100000;20;0;0;0.773493975903;0;0.304409672830;30;0;0
2020-10-31;2020-10-30;CZ032;Plzeňský kraj;CZ0326;Rokycany;80;1521.814018500000;20;1695.587506100000;20;0;0;1.054285714285;10;0.267004341534;30;0;0
2020-10-31;2020-10-30;CZ032;Plzeňský kraj;CZ0327;Tachov;77;1291.961130700000;20;1381.387619400000;20;1;2;0.917705735660;5;0.323658751099;30;0;0
2020-10-31;2020-10-30;CZ041;Karlovarský kraj;CZ0411;Cheb;76;688.609031500000;16;491.812138500000;16;1;2;1.036474164133;10;0.355208333333;30;1;2
2020-10-31;2020-10-30;CZ041;Karlovarský kraj;CZ0412;Karlovy Vary;77;1201.902140700000;20;1003.926648500000;20;1;2;0.933579335793;5;0.327296248382;30;0;0
2020-10-31;2020-10-30;CZ041;Karlovarský kraj;CZ0413;Sokolov;77;1386.432684800000;20;1190.195616300000;20;1;2;0.972222222222;5;0.346173867777;30;0;0
2020-10-31;2020-10-30;CZ042;Ústecký kraj;CZ0421;Děčín;89;1139.398805000000;20;968.665150000000;20;1;2;1.303625377643;15;0.375380600260;30;1;2
2020-10-31;2020-10-30;CZ042;Ústecký kraj;CZ0422;Chomutov;82;1856.001792700000;20;1678.456874200000;20;1;2;1.082830025884;10;0.411880538234;30;0;0
2020-10-31;2020-10-30;CZ042;Ústecký kraj;CZ0423;Litoměřice;82;1728.950095200000;20;1040.975447900000;20;1;2;1.128229665071;10;0.421221864951;30;0;0
2020-10-31;2020-10-30;CZ042;Ústecký kraj;CZ0424;Louny;75;1613.777670100000;20;1268.749629400000;20;0;0;0.946380697050;5;0.345908868201;30;0;0
2020-10-31;2020-10-30;CZ042;Ústecký kraj;CZ0425;Most;89;1438.571991200000;20;1102.082749600000;20;1;2;1.340970350404;15;0.456003666361;30;1;2
2020-10-31;2020-10-30;CZ042;Ústecký kraj;CZ0426;Teplice;85;1039.729763200000;20;671.968190800000;16;1;2;1.219395866454;15;0.396177685950;30;1;2
2020-10-31;2020-10-30;CZ042;Ústecký kraj;CZ0427;Ústí nad Labem;84;1354.974945100000;20;976.179550200000;20;1;2;1.131147540983;10;0.373594335693;30;1;2
2020-10-31;2020-10-30;CZ051;Liberecký kraj;CZ0511;Česká Lípa;89;1296.224588500000;20;1143.030548200000;20;1;2;1.294498381877;15;0.373482726423;30;1;2
2020-10-31;2020-10-30;CZ051;Liberecký kraj;CZ0512;Jablonec nad Nisou;75;1579.405958000000;20;1418.773886100000;20;0;0;0.984890109890;5;0.371502590673;30;0;0
2020-10-31;2020-10-30;CZ051;Liberecký kraj;CZ0513;Liberec;77;1631.876829100000;20;1123.080449200000;20;0;0;0.941020543406;5;0.346679687500;30;1;2
