datum_zobrazeni;datum;kraj_kod;kraj;body;incidence14_100;incidence14_100_body;incidence_65_14_100;incidence_65_14_100_body;incidence_65_roste;incidence_65_roste_body;simple_r;simple_r_body;pozit_perc_test;pozit_perc_test_body;pozit_perc_test_roste;pozit_perc_test_roste_body
2020-11-10;2020-11-09;CZ042;Ústecký kraj;70;1430.511653900000;20;1283.995864400000;20;0;0;0.776317776770;0;0.336233400928;30;0;0
2020-11-10;2020-11-09;CZ051;Liberecký kraj;77;1632.220694600000;20;1304.696015800000;20;1;2;0.930721328489;5;0.362030682276;30;0;0
2020-11-10;2020-11-09;CZ052;Královéhradecký kraj;70;1684.229226200000;20;1493.212290700000;20;0;0;0.750091810503;0;0.336435513095;30;0;0
2020-11-10;2020-11-09;CZ053;Pardubický kraj;75;1651.545358100000;20;1367.771126900000;20;0;0;0.826186036875;5;0.340796445052;30;0;0
2020-11-10;2020-11-09;CZ063;Kraj Vysočina;80;1825.767487200000;20;1552.387070700000;20;0;0;1.041356673960;10;0.448454579721;30;0;0
2020-11-10;2020-11-09;CZ064;Jihomoravský kraj;77;1277.948034700000;20;1149.945520000000;20;0;0;0.973641270239;5;0.357218512548;30;1;2
2020-11-10;2020-11-09;CZ071;Olomoucký kraj;75;1627.809466500000;20;1244.892503900000;20;0;0;0.893003313194;5;0.362528681066;30;0;0
2020-11-10;2020-11-09;CZ072;Zlínský kraj;75;1900.078104200000;20;1424.933450900000;20;0;0;0.857745528180;5;0.379300052234;30;0;0
2020-11-10;2020-11-09;CZ080;Moravskoslezský kraj;77;1432.023449400000;20;1177.599043300000;20;1;2;0.931677018633;5;0.301496715839;30;0;0
2020-11-11;2020-11-10;CZ010;Hl. m. Praha;52;803.004205300000;16;834.109712300000;16;0;0;0.694015934904;0;0.192985764118;20;0;0
2020-11-11;2020-11-10;CZ020;Středočeský kraj;70;1286.367236200000;20;1233.264927100000;20;0;0;0.745510716354;0;0.294070604364;30;0;0
2020-11-11;2020-11-10;CZ031;Jihočeský kraj;77;1721.827776800000;20;1482.947994400000;20;1;2;0.915315626077;5;0.367673548565;30;0;0
2020-11-11;2020-11-10;CZ032;Plzeňský kraj;70;1179.693472900000;20;1023.477316400000;20;0;0;0.717839195979;0;0.299664359135;30;0;0
2020-11-11;2020-11-10;CZ041;Karlovarský kraj;77;1125.688920200000;20;1174.847951000000;20;1;2;0.863636363636;5;0.323319327731;30;0;0
2020-11-11;2020-11-10;CZ042;Ústecký kraj;75;1386.782627700000;20;1272.852216600000;20;0;0;0.823711676451;5;0.335124734607;30;0;0
2020-11-11;2020-11-10;CZ051;Liberecký kraj;77;1564.831301100000;20;1267.991012800000;20;1;2;0.850571791613;5;0.349702225472;30;0;0
2020-11-11;2020-11-10;CZ052;Královéhradecký kraj;70;1627.490043400000;20;1448.826283200000;20;0;0;0.776639747882;0;0.321352893235;30;0;0
2020-11-11;2020-11-10;CZ053;Pardubický kraj;75;1604.287283100000;20;1355.516802500000;20;0;0;0.808324661810;5;0.332904774149;30;0;0
2020-11-11;2020-11-10;CZ063;Kraj Vysočina;79;1833.417351000000;20;1539.921949100000;20;1;2;0.977671451355;5;0.454789947139;30;1;2
2020-11-11;2020-11-10;CZ064;Jihomoravský kraj;77;1212.595082600000;20;1105.523426300000;20;0;0;0.921655580192;5;0.360978433926;30;1;2
2020-11-11;2020-11-10;CZ071;Olomoucký kraj;70;1440.155692500000;20;1138.732959100000;20;0;0;0.794192165269;0;0.341261200904;30;0;0
2020-11-11;2020-11-10;CZ072;Zlínský kraj;70;1796.225249100000;20;1393.616232200000;20;0;0;0.761842320930;0;0.368976740493;30;0;0
2020-11-11;2020-11-10;CZ080;Moravskoslezský kraj;75;1396.789275400000;20;1159.744050700000;20;0;0;0.832517446099;5;0.296894732932;30;0;0
2020-11-12;2020-11-11;CZ010;Hl. m. Praha;52;778.915589400000;16;845.257718000000;16;0;0;0.723910655437;0;0.192614964925;20;0;0
2020-11-12;2020-11-11;CZ020;Středočeský kraj;70;1242.617177600000;20;1214.502101000000;20;0;0;0.693453273363;0;0.282250518693;30;0;0
2020-11-12;2020-11-11;CZ031;Jihočeský kraj;77;1623.703777300000;20;1444.262394500000;20;1;2;0.820281977237;5;0.353980354786;30;0;0
2020-11-12;2020-11-11;CZ032;Plzeňský kraj;70;1132.227720300000;20;982.538223700000;20;0;0;0.632759910246;0;0.291088427571;30;0;0
2020-11-12;2020-11-11;CZ041;Karlovarský kraj;72;1055.778785300000;20;1066.835056000000;20;1;2;0.776093294460;0;0.308888373172;30;0;0
2020-11-12;2020-11-11;CZ042;Ústecký kraj;70;1359.619472200000;20;1277.185857400000;20;0;0;0.751572327044;0;0.320850703031;30;0;0
2020-11-12;2020-11-11;CZ051;Liberecký kraj;70;1518.627870800000;20;1234.622828200000;20;0;0;0.742342342342;0;0.317271727172;30;0;0
2020-11-12;2020-11-11;CZ052;Královéhradecký kraj;70;1615.888421300000;20;1509.124255600000;20;0;0;0.699475594997;0;0.311310592459;30;0;0
2020-11-12;2020-11-11;CZ053;Pardubický kraj;70;1592.424932300000;20;1358.344723500000;20;0;0;0.752475247524;0;0.330684827847;30;0;0
2020-11-12;2020-11-11;CZ063;Kraj Vysočina;75;1811.056210800000;20;1535.127671600000;20;0;0;0.942591469577;5;0.428269654665;30;0;0
2020-11-12;2020-11-11;CZ064;Jihomoravský kraj;70;1170.480600000000;20;1087.503143000000;20;0;0;0.752546208977;0;0.310973708822;30;0;0
2020-11-12;2020-11-11;CZ071;Olomoucký kraj;75;1442.529053800000;20;1196.777026700000;20;0;0;0.800401606425;5;0.356083616222;30;0;0
2020-11-12;2020-11-11;CZ072;Zlínský kraj;70;1729.622095700000;20;1415.043802800000;20;0;0;0.716505524861;0;0.358562294798;30;0;0
2020-11-12;2020-11-11;CZ080;Moravskoslezský kraj;70;1358.889632000000;20;1144.380452500000;20;0;0;0.775640344351;0;0.279520471867;30;0;0
2020-11-13;2020-11-12;CZ010;Hl. m. Praha;47;714.427570600000;16;816.989560600000;16;0;0;0.723101908241;0;0.179663068697;15;0;0
2020-11-13;2020-11-12;CZ020;Středočeský kraj;70;1193.596897300000;20;1194.175706000000;20;0;0;0.674347493720;0;0.269485903814;30;0;0
2020-11-13;2020-11-12;CZ031;Jihočeský kraj;72;1582.249492600000;20;1436.676982800000;20;0;0;0.782786885245;0;0.365808976600;30;1;2
2020-11-13;2020-11-12;CZ032;Plzeňský kraj;70;1076.794502100000;20;967.499373300000;20;0;0;0.636949516648;0;0.292586653509;30;0;0
2020-11-13;2020-11-12;CZ041;Karlovarský kraj;74;1027.950479100000;20;1118.348898200000;20;1;2;0.725421756835;0;0.334316353887;30;1;2
2020-11-13;2020-11-12;CZ042;Ústecký kraj;70;1275.815655900000;20;1207.228512800000;20;0;0;0.761754385964;0;0.323450536352;30;0;0
2020-11-13;2020-11-12;CZ051;Liberecký kraj;70;1530.347765300000;20;1280.226013800000;20;0;0;0.788238542241;0;0.329220479704;30;0;0
2020-11-13;2020-11-12;CZ052;Královéhradecký kraj;70;1491.714810300000;20;1431.239374500000;20;0;0;0.673504273504;0;0.303983026328;30;0;0
2020-11-13;2020-11-12;CZ053;Pardubický kraj;70;1531.199895900000;20;1364.943205900000;20;0;0;0.739935215178;0;0.323618700667;30;0;0
2020-11-13;2020-11-12;CZ063;Kraj Vysočina;75;1818.509924200000;20;1511.156283800000;20;0;0;0.820953115956;5;0.392817577548;30;0;0
2020-11-13;2020-11-12;CZ064;Jihomoravský kraj;70;1130.379558800000;20;1072.835470600000;20;0;0;0.668998251311;0;0.296895787139;30;0;0
2020-11-13;2020-11-12;CZ071;Olomoucký kraj;70;1386.359500900000;20;1182.266009800000;20;0;0;0.746044791452;0;0.338902370729;30;0;0
2020-11-13;2020-11-12;CZ072;Zlínský kraj;70;1672.975083800000;20;1401.857605500000;20;0;0;0.682456468826;0;0.337031900138;30;0;0
2020-11-13;2020-11-12;CZ080;Moravskoslezský kraj;70;1343.396591000000;20;1137.321501900000;20;0;0;0.713723346090;0;0.264980513153;30;0;0
2020-11-14;2020-11-13;CZ010;Hl. m. Praha;47;663.305335600000;16;769.212393300000;16;0;0;0.708466624013;0;0.173418250156;15;0;0
2020-11-14;2020-11-13;CZ020;Středočeský kraj;65;1121.690860300000;20;1165.249682400000;20;0;0;0.643255813953;0;0.258831235671;25;0;0
2020-11-14;2020-11-13;CZ031;Jihočeský kraj;70;1490.801651300000;20;1393.440135900000;20;0;0;0.658804752615;0;0.321979545848;30;0;0
2020-11-14;2020-11-13;CZ032;Plzeňský kraj;70;1053.231146300000;20;966.663881600000;20;0;0;0.579931524888;0;0.291617004370;30;0;0
2020-11-14;2020-11-13;CZ041;Karlovarský kraj;79;1017.090652400000;20;1171.524477300000;20;1;2;0.823378291586;5;0.357202563388;30;1;2
2020-11-14;2020-11-13;CZ042;Ústecký kraj;70;1210.770252000000;20;1208.466695900000;20;0;0;0.722386953298;0;0.311964785914;30;0;0
2020-11-14;2020-11-13;CZ051;Liberecký kraj;70;1450.336946900000;20;1241.296465100000;20;0;0;0.707547169811;0;0.313190862196;30;0;0
2020-11-14;2020-11-13;CZ052;Královéhradecký kraj;70;1424.280382200000;20;1382.666007800000;20;0;0;0.668897092754;0;0.303878406708;30;0;0
2020-11-14;2020-11-13;CZ053;Pardubický kraj;70;1473.036111200000;20;1290.474619400000;20;0;0;0.749754420432;0;0.323548113607;30;0;0
2020-11-14;2020-11-13;CZ063;Kraj Vysočina;75;1809.094707200000;20;1544.716226700000;20;0;0;0.857257417802;5;0.400149728616;30;0;0
2020-11-14;2020-11-13;CZ064;Jihomoravský kraj;70;1086.587208400000;20;1027.575224200000;20;0;0;0.640076824583;0;0.290538184354;30;0;0
2020-11-14;2020-11-13;CZ071;Olomoucký kraj;70;1302.026059500000;20;1107.419712000000;20;0;0;0.689223589308;0;0.329112641815;30;0;0
2020-11-14;2020-11-13;CZ072;Zlínský kraj;70;1561.740951400000;20;1344.992129400000;20;0;0;0.636748844375;0;0.327976190476;30;0;0
2020-11-14;2020-11-13;CZ080;Moravskoslezský kraj;65;1303.581141400000;20;1114.898953100000;20;0;0;0.719838523644;0;0.257307771593;25;0;0
2020-11-15;2020-11-14;CZ010;Hl. m. Praha;47;611.881049000000;16;731.786945600000;16;0;0;0.727002288329;0;0.167926423172;15;0;0
2020-11-15;2020-11-14;CZ020;Středočeský kraj;65;1031.880508900000;20;1099.970683000000;20;0;0;0.634622513283;0;0.257430705227;25;0;0
2020-11-15;2020-11-14;CZ031;Jihočeský kraj;70;1387.554088500000;20;1330.481218500000;20;0;0;0.619988812231;0;0.327779968454;30;0;0
2020-11-15;2020-11-14;CZ032;Plzeňský kraj;70;1017.970872900000;20;976.689781900000;20;0;0;0.729920000000;0;0.291427111281;30;0;0
2020-11-15;2020-11-14;CZ041;Karlovarský kraj;66;910.189232400000;16;1055.202898000000;20;0;0;0.624108878807;0;0.291641429436;30;0;0
2020-11-15;2020-11-14;CZ042;Ústecký kraj;70;1124.895702000000;20;1163.892104700000;20;0;0;0.687743190661;0;0.298614630849;30;0;0
2020-11-15;2020-11-14;CZ051;Liberecký kraj;70;1378.665284300000;20;1215.714190300000;20;0;0;0.695567326456;0;0.325166167079;30;0;0
2020-11-15;2020-11-14;CZ052;Královéhradecký kraj;70;1350.138766200000;20;1341.629887600000;20;0;0;0.677600979192;0;0.305788775961;30;0;0
2020-11-15;2020-11-14;CZ053;Pardubický kraj;70;1383.685823700000;20;1202.809068200000;20;0;0;0.729689067201;0;0.322152108933;30;0;0
2020-11-15;2020-11-14;CZ063;Kraj Vysočina;75;1780.456755700000;20;1526.497972000000;20;0;0;0.818239125866;5;0.380236305048;30;0;0
2020-11-15;2020-11-14;CZ064;Jihomoravský kraj;70;1052.694278200000;20;993.210963000000;20;0;0;0.585535645223;0;0.281989197243;30;0;0
2020-11-15;2020-11-14;CZ071;Olomoucký kraj;70;1254.875279800000;20;1089.090006400000;20;0;0;0.668703622872;0;0.322628198378;30;0;0
2020-11-15;2020-11-14;CZ072;Zlínský kraj;70;1455.313232200000;20;1279.885280000000;20;0;0;0.617155223293;0;0.332344528022;30;0;0
2020-11-15;2020-11-14;CZ080;Moravskoslezský kraj;65;1242.691824200000;20;1070.469088000000;20;0;0;0.687380952380;0;0.254249229414;25;0;0
2020-11-16;2020-11-15;CZ010;Hl. m. Praha;47;589.000639500000;16;700.333643800000;16;0;0;0.759892525647;0;0.166150395214;15;0;0
2020-11-16;2020-11-15;CZ020;Středočeský kraj;65;978.745124100000;20;1066.353952800000;20;0;0;0.641932141932;0;0.252418779916;25;0;0
2020-11-16;2020-11-15;CZ031;Jihočeský kraj;70;1367.680873400000;20;1312.276230300000;20;0;0;0.597324288675;0;0.321631493506;30;0;0
2020-11-16;2020-11-15;CZ032;Plzeňský kraj;70;1014.071900400000;20;997.577074100000;20;0;0;0.764788239411;0;0.287840864181;30;0;0
2020-11-16;2020-11-15;CZ041;Karlovarský kraj;66;850.120815500000;16;1025.291634800000;20;0;0;0.615984405458;0;0.288233505624;30;0;0
2020-11-16;2020-11-15;CZ042;Ústecký kraj;70;1076.050745100000;20;1123.032062700000;20;0;0;0.680657295585;0;0.297199170124;30;0;0
2020-11-16;2020-11-15;CZ051;Liberecký kraj;70;1341.026392300000;20;1186.795097100000;20;0;0;0.700926202569;0;0.314392924149;30;0;0
2020-11-16;2020-11-15;CZ052;Královéhradecký kraj;70;1256.056862400000;20;1270.444781200000;20;0;0;0.658128328683;0;0.304113441931;30;0;0
2020-11-16;2020-11-15;CZ053;Pardubický kraj;70;1330.305245000000;20;1190.554743800000;20;0;0;0.741761071060;0;0.319401330376;30;0;0
2020-11-16;2020-11-15;CZ063;Kraj Vysočina;70;1724.357754700000;20;1481.431763000000;20;0;0;0.775489396411;0;0.381100310652;30;0;0
2020-11-16;2020-11-15;CZ064;Jihomoravský kraj;66;1033.314904700000;20;957.589472800000;16;0;0;0.602379043036;0;0.281020077316;30;0;0
2020-11-16;2020-11-15;CZ071;Olomoucký kraj;70;1186.047799400000;20;1041.738267000000;20;0;0;0.682699386503;0;0.318306636155;30;0;0
2020-11-16;2020-11-15;CZ072;Zlínský kraj;70;1395.576383300000;20;1204.888782600000;20;0;0;0.632099827882;0;0.331453068592;30;0;0
2020-11-16;2020-11-15;CZ080;Moravskoslezský kraj;65;1190.548578500000;20;1033.513405700000;20;0;0;0.703490554234;0;0.256138113241;25;0;0
2020-11-17;2020-11-16;CZ010;Hl. m. Praha;47;562.948688200000;16;682.417206100000;16;0;0;0.780222559433;0;0.166092387207;15;0;0
2020-11-17;2020-11-16;CZ020;Středočeský kraj;61;942.431131500000;16;1051.109156600000;20;0;0;0.715047564139;0;0.251469991889;25;0;0
2020-11-17;2020-11-16;CZ031;Jihočeský kraj;70;1351.068107600000;20;1309.242065600000;20;0;0;0.691447504659;0;0.351067185364;30;0;0
2020-11-17;2020-11-16;CZ032;Plzeňský kraj;67;895.407518900000;16;919.040855500000;16;0;0;0.849881796690;5;0.290896830748;30;0;0
2020-11-17;2020-11-16;CZ041;Karlovarský kraj;73;890.505796400000;16;1124.995845600000;20;0;0;0.812171299774;5;0.347030497592;30;1;2
2020-11-17;2020-11-16;CZ042;Ústecký kraj;70;1043.162619600000;20;1096.411126300000;20;0;0;0.754018938559;0;0.302366654892;30;0;0
2020-11-17;2020-11-16;CZ051;Liberecký kraj;70;1320.741959400000;20;1154.539185300000;20;0;0;0.788141470180;0;0.314776346766;30;0;0
2020-11-17;2020-11-16;CZ052;Královéhradecký kraj;70;1192.066665800000;20;1264.582478400000;20;0;0;0.718281430219;0;0.306962415280;30;0;0
2020-11-17;2020-11-16;CZ053;Pardubický kraj;75;1326.670008500000;20;1181.128340400000;20;0;0;0.842677345537;5;0.330936868119;30;0;0
2020-11-17;2020-11-16;CZ063;Kraj Vysočina;70;1646.289914100000;20;1442.118687100000;20;0;0;0.779326613767;0;0.372259782831;30;0;0
2020-11-17;2020-11-16;CZ064;Jihomoravský kraj;66;1021.402043100000;20;936.216578600000;16;0;0;0.738178780284;0;0.286864489318;30;0;0
2020-11-17;2020-11-16;CZ071;Olomoucký kraj;70;1152.029619500000;20;1019.589872800000;20;0;0;0.677119919719;0;0.321041988818;30;0;0
2020-11-17;2020-11-16;CZ072;Zlínský kraj;70;1356.781763000000;20;1156.264679900000;20;0;0;0.679759036144;0;0.340002410509;30;0;0
2020-11-17;2020-11-16;CZ080;Moravskoslezský kraj;65;1142.986608500000;20;991.990167200000;20;0;0;0.729240887914;0;0.251678804502;25;0;0
2020-11-18;2020-11-17;CZ010;Hl. m. Praha;47;523.908517600000;16;650.167618200000;16;0;0;0.798427849522;0;0.167946143852;15;0;0
2020-11-18;2020-11-17;CZ020;Středočeský kraj;61;882.726018500000;16;996.775139200000;20;0;0;0.729554655870;0;0.254332975780;25;0;0
2020-11-18;2020-11-17;CZ031;Jihočeský kraj;70;1234.002449900000;20;1202.287760100000;20;0;0;0.601183701343;0;0.329178611491;30;0;0
2020-11-18;2020-11-17;CZ032;Plzeňský kraj;69;824.717451600000;16;837.162670200000;16;0;0;0.846543001686;5;0.302364101791;30;1;2
2020-11-18;2020-11-17;CZ041;Karlovarský kraj;66;764.260310000000;16;990.395161000000;20;0;0;0.571772253408;0;0.269667170953;30;0;0
2020-11-18;2020-11-17;CZ042;Ústecký kraj;70;985.060264400000;20;1051.836535000000;20;0;0;0.699216950713;0;0.298319740591;30;0;0
2020-11-18;2020-11-17;CZ051;Liberecký kraj;70;1205.796840100000;20;1071.118724000000;20;0;0;0.701576182136;0;0.317633999365;30;0;0
2020-11-18;2020-11-17;CZ052;Královéhradecký kraj;72;1134.239830900000;20;1234.433492100000;20;0;0;0.734137055837;0;0.326145172656;30;1;2
2020-11-18;2020-11-17;CZ053;Pardubický kraj;77;1253.965277700000;20;1159.447612700000;20;0;0;0.834896810506;5;0.347656250000;30;1;2
2020-11-18;2020-11-17;CZ063;Kraj Vysočina;70;1587.248657800000;20;1398.011333600000;20;0;0;0.749236192714;0;0.362519899931;30;0;0
2020-11-18;2020-11-17;CZ064;Jihomoravský kraj;62;951.770528000000;16;854.915765600000;16;0;0;0.721247199402;0;0.281744584640;30;0;0
2020-11-18;2020-11-17;CZ071;Olomoucký kraj;68;1046.494149600000;20;940.161148600000;16;0;0;0.699256403194;0;0.349772695963;30;1;2
2020-11-18;2020-11-17;CZ072;Zlínský kraj;70;1256.877033000000;20;1085.388869200000;20;0;0;0.733607681755;0;0.347543540421;30;0;0
2020-11-18;2020-11-17;CZ080;Moravskoslezský kraj;61;1068.853240000000;20;931.781471500000;16;0;0;0.741381951892;0;0.254577020202;25;0;0
2020-11-19;2020-11-18;CZ010;Hl. m. Praha;43;483.886679200000;16;597.214591100000;16;0;0;0.738711619506;0;0.149816849816;11;0;0
2020-11-19;2020-11-18;CZ020;Středočeský kraj;57;789.522510700000;16;893.188703200000;16;0;0;0.722704266088;0;0.248353832774;25;0;0
2020-11-19;2020-11-18;CZ031;Jihočeský kraj;70;1127.339178300000;20;1102.160325200000;20;0;0;0.654643337819;0;0.331923024430;30;0;0
2020-11-19;2020-11-18;CZ032;Plzeňský kraj;69;756.909233600000;16;759.461943300000;16;0;0;0.875113533151;5;0.293124429571;30;1;2
2020-11-19;2020-11-18;CZ041;Karlovarský kraj;62;700.458827600000;16;948.851739800000;16;0;0;0.571762870514;0;0.290988487495;30;0;0
2020-11-19;2020-11-18;CZ042;Ústecký kraj;66;909.539383500000;16;981.260098900000;20;0;0;0.750641354540;0;0.304316172646;30;0;0
2020-11-19;2020-11-18;CZ051;Liberecký kraj;77;1119.249926700000;20;1012.168264600000;20;0;0;0.816470588235;5;0.340752864157;30;1;2
2020-11-19;2020-11-18;CZ052;Královéhradecký kraj;72;992.663786800000;20;1148.173892600000;20;0;0;0.692652638840;0;0.327569331158;30;1;2
2020-11-19;2020-11-18;CZ053;Pardubický kraj;77;1149.308731000000;20;1102.889192600000;20;0;0;0.822469701932;5;0.336099585062;30;1;2
2020-11-19;2020-11-18;CZ063;Kraj Vysočina;70;1501.530953500000;20;1323.220603800000;20;0;0;0.699719363891;0;0.365278964717;30;0;0
2020-11-19;2020-11-18;CZ064;Jihomoravský kraj;62;796.987220500000;16;792.892465000000;16;0;0;0.703140628125;0;0.270363818167;30;0;0
2020-11-19;2020-11-18;CZ071;Olomoucký kraj;66;962.002484100000;20;883.644556400000;16;0;0;0.644506001846;0;0.305827369650;30;0;0
2020-11-19;2020-11-18;CZ072;Zlínský kraj;70;1111.998008700000;20;1000.502723700000;20;0;0;0.704174228675;0;0.331954940824;30;0;0
2020-11-19;2020-11-18;CZ080;Moravskoslezský kraj;61;977.560912200000;20;871.157543300000;16;0;0;0.711103989745;0;0.247159723769;25;0;0
2020-11-20;2020-11-19;CZ010;Hl. m. Praha;44;456.022418200000;13;553.020711400000;16;0;0;0.779666351904;0;0.155541601255;15;0;0
2020-11-20;2020-11-19;CZ020;Středočeský kraj;57;725.918877500000;16;835.336655900000;16;0;0;0.755451713395;0;0.250128932439;25;0;0
2020-11-20;2020-11-19;CZ031;Jihočeský kraj;70;1038.530748300000;20;999.757266800000;20;0;0;0.690526315789;0;0.329885057471;30;0;0
2020-11-20;2020-11-19;CZ032;Plzeňský kraj;69;723.005124600000;16;741.916617900000;16;0;0;0.829899167032;5;0.293306476603;30;1;2
2020-11-20;2020-11-19;CZ041;Karlovarský kraj;57;642.087258700000;16;869.088371100000;16;0;0;0.669781931464;0;0.241301907968;25;0;0
2020-11-20;2020-11-19;CZ042;Ústecký kraj;62;861.059850200000;16;927.399134500000;16;0;0;0.771428571428;0;0.292942313889;30;0;0
2020-11-20;2020-11-19;CZ051;Liberecký kraj;70;1052.762063600000;20;982.136898500000;20;0;0;0.727855711422;0;0.305261388468;30;0;0
2020-11-20;2020-11-19;CZ052;Královéhradecký kraj;68;910.364780300000;16;1077.826258000000;20;0;0;0.675578034682;0;0.305455733420;30;1;2
2020-11-20;2020-11-19;CZ053;Pardubický kraj;77;1093.440885300000;20;1048.216053100000;20;0;0;0.864948453608;5;0.342216179469;30;1;2
2020-11-20;2020-11-19;CZ063;Kraj Vysočina;70;1396.198213800000;20;1267.606984300000;20;0;0;0.735233692860;0;0.369896640826;30;0;0
2020-11-20;2020-11-19;CZ064;Jihomoravský kraj;62;739.016886900000;16;745.117760400000;16;0;0;0.760237780713;0;0.275051776326;30;0;0
2020-11-20;2020-11-19;CZ071;Olomoucký kraj;62;896.339485600000;16;850.040096200000;16;0;0;0.663838120104;0;0.313212195873;30;0;0
2020-11-20;2020-11-19;CZ072;Zlínský kraj;66;1018.959583200000;20;922.209677000000;16;0;0;0.730315588141;0;0.334452554744;30;0;0
2020-11-20;2020-11-19;CZ080;Moravskoslezský kraj;57;899.346043700000;16;791.848157800000;16;0;0;0.739521995150;0;0.241885231971;25;0;0
2020-11-21;2020-11-20;CZ010;Hl. m. Praha;49;438.880989400000;13;535.900559700000;16;0;0;0.800385728061;5;0.158699808795;15;0;0
2020-11-21;2020-11-20;CZ020;Středočeský kraj;57;676.393233600000;16;763.803381200000;16;0;0;0.774056889247;0;0.248381667529;25;0;0
2020-11-21;2020-11-20;CZ031;Jihočeský kraj;64;891.965787000000;16;867.771102600000;16;0;0;0.640378548895;0;0.341405987218;30;1;2
2020-11-21;2020-11-20;CZ032;Plzeňský kraj;67;682.828755400000;16;684.267691500000;16;0;0;0.835697940503;5;0.287740308855;30;0;0
2020-11-21;2020-11-20;CZ041;Karlovarský kraj;57;652.947085400000;16;859.117950000000;16;0;0;0.677215189873;0;0.248644461657;25;0;0
2020-11-21;2020-11-20;CZ042;Ústecký kraj;62;805.880884000000;16;892.110916400000;16;0;0;0.790575916230;0;0.302740031187;30;0;0
2020-11-21;2020-11-20;CZ051;Liberecký kraj;66;974.554305900000;20;855.337797200000;16;0;0;0.756180733162;0;0.304549356223;30;0;0
2020-11-21;2020-11-20;CZ052;Královéhradecký kraj;66;853.081771400000;16;1016.690813700000;20;0;0;0.696339113680;0;0.300265869059;30;0;0
2020-11-21;2020-11-20;CZ053;Pardubický kraj;68;1016.526933200000;20;947.353537200000;16;0;0;0.784449843804;0;0.332744405182;30;1;2
2020-11-21;2020-11-20;CZ063;Kraj Vysočina;70;1337.745408600000;20;1250.347585100000;20;0;0;0.668945569287;0;0.360186889423;30;0;0
2020-11-21;2020-11-20;CZ064;Jihomoravský kraj;62;690.107039500000;16;711.172575600000;16;0;0;0.715997337475;0;0.264899031357;30;0;0
2020-11-21;2020-11-20;CZ071;Olomoucký kraj;62;826.879108800000;16;807.270783200000;16;0;0;0.710639827462;0;0.313959028108;30;0;0
2020-11-21;2020-11-20;CZ072;Zlínský kraj;64;957.162842900000;16;869.464887600000;16;0;0;0.772634445200;0;0.335055350553;30;1;2
2020-11-21;2020-11-20;CZ080;Moravskoslezský kraj;57;859.697186000000;16;749.909686900000;16;0;0;0.725591321358;0;0.241362991008;25;0;0
2020-11-22;2020-11-21;CZ010;Hl. m. Praha;49;426.496873300000;13;525.548840200000;16;0;0;0.800972447325;5;0.157619442495;15;0;0
2020-11-22;2020-11-21;CZ020;Středočeský kraj;57;645.277267800000;16;742.304309500000;16;0;0;0.766377746422;0;0.245227038183;25;0;0
2020-11-22;2020-11-21;CZ031;Jihočeský kraj;62;803.157357000000;16;792.675526400000;16;0;0;0.553459119496;0;0.308411214953;30;0;0
2020-11-22;2020-11-21;CZ032;Plzeňský kraj;62;678.082180100000;16;673.406299600000;16;0;0;0.796940194714;0;0.285833056202;30;0;0
2020-11-22;2020-11-21;CZ041;Karlovarský kraj;62;565.389732000000;16;754.428528600000;16;0;0;0.650323774283;0;0.286004882017;30;0;0
2020-11-22;2020-11-21;CZ042;Ústecký kraj;64;753.868922500000;16;841.345409700000;16;0;0;0.775116822429;0;0.300124392174;30;1;2
2020-11-22;2020-11-21;CZ051;Liberecký kraj;62;927.900110400000;16;818.632794200000;16;0;0;0.713594368675;0;0.286927295241;30;0;0
2020-11-22;2020-11-21;CZ052;Královéhradecký kraj;66;814.107572400000;16;969.792390700000;20;0;0;0.691690084303;0;0.297427930260;30;0;0
2020-11-22;2020-11-21;CZ053;Pardubický kraj;68;975.582690100000;20;925.672809500000;16;0;0;0.743041412084;0;0.329470198675;30;1;2
2020-11-22;2020-11-21;CZ063;Kraj Vysočina;70;1248.889298600000;20;1170.762577700000;20;0;0;0.680517336268;0;0.355367150452;30;0;0
2020-11-22;2020-11-21;CZ064;Jihomoravský kraj;62;651.767759600000;16;669.264940000000;16;0;0;0.730421004979;0;0.262357723577;30;0;0
2020-11-22;2020-11-21;CZ071;Olomoucký kraj;62;794.759618000000;16;779.012487100000;16;0;0;0.725824379399;0;0.316069699903;30;0;0
2020-11-22;2020-11-21;CZ072;Zlínský kraj;62;922.831320600000;16;847.213179600000;16;0;0;0.793690180786;0;0.328058608058;30;0;0
2020-11-22;2020-11-21;CZ080;Moravskoslezský kraj;57;801.390042300000;16;712.538772300000;16;0;0;0.722848553175;0;0.234873923926;25;0;0
2020-11-23;2020-11-22;CZ010;Hl. m. Praha;45;419.323147600000;13;517.984122000000;16;0;0;0.858649789029;5;0.127446375450;11;0;0
2020-11-23;2020-11-22;CZ020;Středočeský kraj;57;630.910499300000;16;728.623082100000;16;0;0;0.839511653718;5;0.210298042704;20;0;0
2020-11-23;2020-11-22;CZ031;Jihočeský kraj;62;775.676426700000;16;775.229079400000;16;0;0;0.691404770920;0;0.272537313432;30;0;0
2020-11-23;2020-11-22;CZ032;Plzeňský kraj;62;647.568482000000;16;655.860974100000;16;0;0;0.814243027888;5;0.251267865375;25;0;0
