datum,kraj_nuts_kod,okres_lau_kod,prirustkovy_pocet_testu_okres,kumulativni_pocet_testu_okres,prirustkovy_pocet_testu_kraj,kumulativni_pocet_testu_kraj,prirustkovy_pocet_prvnich_testu_okres,kumulativni_pocet_prvnich_testu_okres,prirustkovy_pocet_prvnich_testu_kraj,kumulativni_pocet_prvnich_testu_kraj
2021-02-21,CZ052,CZ0525,208,53611,1020,249669,208,50347,1003,232186
2021-02-21,CZ052,CZ0524,174,33016,1020,249669,174,31109,1003,232186
2021-02-21,CZ052,CZ0521,402,82083,1020,249669,402,75264,1003,232186
2021-02-22,CZ052,CZ0524,246,33262,2412,252081,246,31355,2412,234598
2021-02-22,CZ052,CZ0521,644,82727,2412,252081,644,75908,2412,234598
2021-02-22,CZ052,CZ0525,447,54058,2412,252081,447,50794,2412,234598
2021-02-22,CZ052,CZ0523,716,53324,2412,252081,716,49350,2412,234598
2021-02-22,CZ052,CZ0522,359,28710,2412,252081,359,27191,2412,234598
2021-02-23,CZ052,CZ0521,807,83534,2132,254213,791,76699,2116,236714
2021-02-23,CZ052,CZ0524,286,33548,2132,254213,286,31641,2116,236714
2021-02-23,CZ052,CZ0523,440,53764,2132,254213,440,49790,2116,236714
2021-02-23,CZ052,CZ0525,411,54469,2132,254213,411,51205,2116,236714
2021-02-23,CZ052,CZ0522,188,28898,2132,254213,188,27379,2116,236714
2021-02-24,CZ052,CZ0525,435,54904,2373,256586,435,51640,2373,239087
2021-02-24,CZ052,CZ0522,314,29212,2373,256586,314,27693,2373,239087
2021-02-24,CZ052,CZ0523,511,54275,2373,256586,511,50301,2373,239087
2021-02-24,CZ052,CZ0521,835,84369,2373,256586,835,77534,2373,239087
2021-02-24,CZ052,CZ0524,278,33826,2373,256586,278,31919,2373,239087
2021-02-25,CZ052,CZ0522,258,29470,1961,258547,258,27951,1955,241042
2021-02-25,CZ052,CZ0525,343,55247,1961,258547,337,51977,1955,241042
2021-02-25,CZ052,CZ0523,345,54620,1961,258547,345,50646,1955,241042
2021-02-25,CZ052,CZ0521,707,85076,1961,258547,707,78241,1955,241042
2021-02-25,CZ052,CZ0524,308,34134,1961,258547,308,32227,1955,241042
2021-02-26,CZ052,CZ0525,331,55578,2492,261039,331,52308,2492,243534
2021-02-26,CZ052,CZ0523,489,55109,2492,261039,489,51135,2492,243534
2021-02-26,CZ052,CZ0522,458,29928,2492,261039,458,28409,2492,243534
2021-02-26,CZ052,CZ0521,784,85860,2492,261039,784,79025,2492,243534
2021-02-26,CZ052,CZ0524,430,34564,2492,261039,430,32657,2492,243534
2021-02-27,CZ052,CZ0524,158,34722,1397,262436,152,32809,1355,244889
2021-02-27,CZ052,CZ0521,378,86238,1397,262436,351,79376,1355,244889
2021-02-27,CZ052,CZ0523,469,55578,1397,262436,469,51604,1355,244889
2021-02-27,CZ052,CZ0525,296,55874,1397,262436,289,52597,1355,244889
2021-02-27,CZ052,CZ0522,96,30024,1397,262436,94,28503,1355,244889
2021-02-28,CZ052,CZ0522,87,30111,1580,264016,87,28590,1575,246464
2021-02-28,CZ052,CZ0525,165,56039,1580,264016,163,52760,1575,246464
2021-02-28,CZ052,CZ0523,356,55934,1580,264016,353,51957,1575,246464
2021-02-28,CZ052,CZ0524,321,35043,1580,264016,321,33130,1575,246464
2021-02-28,CZ052,CZ0521,651,86889,1580,264016,651,80027,1575,246464
2021-03-01,CZ052,CZ0521,713,87602,2071,266087,690,80717,2045,248509
2021-03-01,CZ052,CZ0524,170,35213,2071,266087,170,33300,2045,248509
2021-03-01,CZ052,CZ0525,259,56298,2071,266087,259,53019,2045,248509
2021-03-01,CZ052,CZ0522,408,30519,2071,266087,408,28998,2045,248509
2021-03-01,CZ052,CZ0523,521,56455,2071,266087,518,52475,2045,248509
2021-03-02,CZ052,CZ0524,289,35502,2225,268312,289,33589,2224,250733
2021-03-02,CZ052,CZ0521,809,88411,2225,268312,809,81526,2224,250733
2021-03-02,CZ052,CZ0523,456,56911,2225,268312,456,52931,2224,250733
2021-03-02,CZ052,CZ0522,239,30758,2225,268312,239,29237,2224,250733
2021-03-02,CZ052,CZ0525,432,56730,2225,268312,431,53450,2224,250733
2021-03-03,CZ052,CZ0521,688,89099,2072,270384,688,82214,2072,252805
2021-03-03,CZ052,CZ0524,330,35832,2072,270384,330,33919,2072,252805
2021-03-03,CZ052,CZ0525,385,57115,2072,270384,385,53835,2072,252805
2021-03-03,CZ052,CZ0522,277,31035,2072,270384,277,29514,2072,252805
2021-03-03,CZ052,CZ0523,392,57303,2072,270384,392,53323,2072,252805
2021-03-04,CZ052,CZ0522,325,31360,2010,272394,325,29839,2010,254815
2021-03-04,CZ052,CZ0525,286,57401,2010,272394,286,54121,2010,254815
2021-03-04,CZ052,CZ0523,424,57727,2010,272394,424,53747,2010,254815
2021-03-04,CZ052,CZ0521,667,89766,2010,272394,667,82881,2010,254815
2021-03-04,CZ052,CZ0524,308,36140,2010,272394,308,34227,2010,254815
2021-03-05,CZ052,CZ0525,319,57720,2260,274654,292,54413,2182,256997
2021-03-05,CZ052,CZ0522,497,31857,2260,274654,497,30336,2182,256997
2021-03-05,CZ052,CZ0523,395,58122,2260,274654,380,54127,2182,256997
2021-03-05,CZ052,CZ0521,734,90500,2260,274654,706,83587,2182,256997
2021-03-05,CZ052,CZ0524,315,36455,2260,274654,307,34534,2182,256997
2021-03-06,CZ052,CZ0523,385,58507,1268,275922,385,54512,1268,258265
2021-03-06,CZ052,CZ0522,115,31972,1268,275922,115,30451,1268,258265
2021-03-06,CZ052,CZ0525,180,57900,1268,275922,180,54593,1268,258265
2021-03-06,CZ052,CZ0524,155,36610,1268,275922,155,34689,1268,258265
2021-03-06,CZ052,CZ0521,433,90933,1268,275922,433,84020,1268,258265
2021-03-07,CZ052,CZ0522,45,32017,1106,277028,45,30496,1099,259364
2021-03-07,CZ052,CZ0525,121,58021,1106,277028,121,54714,1099,259364
2021-03-07,CZ052,CZ0523,284,58791,1106,277028,280,54792,1099,259364
2021-03-07,CZ052,CZ0524,253,36863,1106,277028,250,34939,1099,259364
2021-03-07,CZ052,CZ0521,403,91336,1106,277028,403,84423,1099,259364
2021-03-08,CZ052,CZ0523,243,59034,1591,278619,228,55020,1523,260887
2021-03-08,CZ052,CZ0522,409,32426,1591,278619,409,30905,1523,260887
2021-03-08,CZ052,CZ0525,213,58234,1591,278619,213,54927,1523,260887
2021-03-08,CZ052,CZ0524,151,37014,1591,278619,151,35090,1523,260887
2021-03-08,CZ052,CZ0521,575,91911,1591,278619,522,84945,1523,260887
2021-03-09,CZ052,CZ0521,502,92413,1679,280298,502,85447,1679,262566
2021-03-09,CZ052,CZ0524,270,37284,1679,280298,270,35360,1679,262566
2021-03-09,CZ052,CZ0523,355,59389,1679,280298,355,55375,1679,262566
2021-03-09,CZ052,CZ0525,358,58592,1679,280298,358,55285,1679,262566
2021-03-09,CZ052,CZ0522,194,32620,1679,280298,194,31099,1679,262566
2021-03-10,CZ052,CZ0524,404,37688,1714,282012,399,35759,1707,264273
2021-03-10,CZ052,CZ0521,492,92905,1714,282012,492,85939,1707,264273
2021-03-10,CZ052,CZ0523,279,59668,1714,282012,279,55654,1707,264273
2021-03-10,CZ052,CZ0522,316,32936,1714,282012,316,31415,1707,264273
2021-03-10,CZ052,CZ0525,223,58815,1714,282012,221,55506,1707,264273
2021-03-11,CZ052,CZ0524,232,37920,1645,283657,226,35985,1583,265856
2021-03-11,CZ052,CZ0521,480,93385,1645,283657,453,86392,1583,265856
2021-03-11,CZ052,CZ0525,243,59058,1645,283657,229,55735,1583,265856
2021-03-11,CZ052,CZ0522,348,33284,1645,283657,341,31756,1583,265856
2021-03-11,CZ052,CZ0523,342,60010,1645,283657,334,55988,1583,265856
2021-03-12,CZ052,CZ0522,433,33717,1673,285330,433,32189,1673,267529
2021-03-12,CZ052,CZ0523,310,60320,1673,285330,310,56298,1673,267529
2021-03-12,CZ052,CZ0525,238,59296,1673,285330,238,55973,1673,267529
2021-03-12,CZ052,CZ0521,440,93825,1673,285330,440,86832,1673,267529
2021-03-12,CZ052,CZ0524,252,38172,1673,285330,252,36237,1673,267529
2021-03-13,CZ052,CZ0523,233,60553,828,286158,233,56531,827,268356
2021-03-13,CZ052,CZ0522,35,33752,828,286158,35,32224,827,268356
2021-03-13,CZ052,CZ0525,204,59500,828,286158,204,56177,827,268356
2021-03-13,CZ052,CZ0521,280,94105,828,286158,279,87111,827,268356
2021-03-13,CZ052,CZ0524,76,38248,828,286158,76,36313,827,268356
2021-03-14,CZ052,CZ0524,129,38377,569,286727,129,36442,566,268922
2021-03-14,CZ052,CZ0525,82,59582,569,286727,79,56256,566,268922
2021-03-14,CZ052,CZ0522,26,33778,569,286727,26,32250,566,268922
2021-03-14,CZ052,CZ0523,101,60654,569,286727,101,56632,566,268922
2021-03-14,CZ052,CZ0521,231,94336,569,286727,231,87342,566,268922
2021-03-15,CZ052,CZ0525,242,59824,1756,288483,242,56498,1714,270636
2021-03-15,CZ052,CZ0522,421,34199,1756,288483,421,32671,1714,270636
2021-03-15,CZ052,CZ0523,357,61011,1756,288483,350,56982,1714,270636
2021-03-15,CZ052,CZ0521,534,94870,1756,288483,499,87841,1714,270636
2021-03-15,CZ052,CZ0524,202,38579,1756,288483,202,36644,1714,270636
2021-03-16,CZ052,CZ0524,142,38721,1130,289613,142,36786,1128,271764
2021-03-16,CZ052,CZ0521,394,95264,1130,289613,394,88235,1128,271764
2021-03-16,CZ052,CZ0522,123,34322,1130,289613,123,32794,1128,271764
2021-03-16,CZ052,CZ0523,247,61258,1130,289613,247,57229,1128,271764
2021-03-16,CZ052,CZ0525,224,60048,1130,289613,222,56720,1128,271764
2021-03-17,CZ052,CZ0524,254,38975,1301,290914,244,37030,1291,273055
2021-03-17,CZ052,CZ0521,380,95644,1301,290914,380,88615,1291,273055
2021-03-17,CZ052,CZ0523,210,61468,1301,290914,210,57439,1291,273055
2021-03-17,CZ052,CZ0522,236,34558,1301,290914,236,33030,1291,273055
2021-03-17,CZ052,CZ0525,221,60269,1301,290914,221,56941,1291,273055
2021-03-18,CZ052,CZ0523,225,61693,1119,292033,224,57663,1115,274170
2021-03-18,CZ052,CZ0522,179,34737,1119,292033,179,33209,1115,274170
2021-03-18,CZ052,CZ0525,187,60456,1119,292033,184,57125,1115,274170
2021-03-18,CZ052,CZ0524,162,39137,1119,292033,162,37192,1115,274170
2021-03-18,CZ052,CZ0521,366,96010,1119,292033,366,88981,1115,274170
2021-03-19,CZ052,CZ0521,382,96392,1407,293440,363,89344,1383,275553
2021-03-19,CZ052,CZ0524,210,39347,1407,293440,208,37400,1383,275553
2021-03-19,CZ052,CZ0525,284,60740,1407,293440,284,57409,1383,275553
2021-03-19,CZ052,CZ0522,279,35016,1407,293440,276,33485,1383,275553
2021-03-19,CZ052,CZ0523,252,61945,1407,293440,252,57915,1383,275553
2021-03-20,CZ052,CZ0524,83,39430,683,294123,83,37483,682,276235
2021-03-20,CZ052,CZ0521,284,96676,683,294123,284,89628,682,276235
2021-03-20,CZ052,CZ0525,91,60831,683,294123,91,57500,682,276235
2021-03-20,CZ052,CZ0523,178,62123,683,294123,177,58092,682,276235
2021-03-20,CZ052,CZ0522,47,35063,683,294123,47,33532,682,276235
2021-03-21,CZ052,CZ0521,201,96877,523,294646,201,89829,518,276753
2021-03-21,CZ052,CZ0524,126,39556,523,294646,126,37609,518,276753
2021-03-21,CZ052,CZ0523,115,62238,523,294646,110,58202,518,276753
2021-03-21,CZ052,CZ0525,70,60901,523,294646,70,57570,518,276753
2021-03-21,CZ052,CZ0522,11,35074,523,294646,11,33543,518,276753
2021-03-22,CZ052,CZ0521,368,97245,1046,295692,359,90188,1030,277783
2021-03-22,CZ052,CZ0524,140,39696,1046,295692,140,37749,1030,277783
2021-03-22,CZ052,CZ0525,154,61055,1046,295692,149,57719,1030,277783
2021-03-22,CZ052,CZ0522,234,35308,1046,295692,234,33777,1030,277783
2021-03-22,CZ052,CZ0523,150,62388,1046,295692,148,58350,1030,277783
2021-03-23,CZ052,CZ0521,435,97680,1144,296836,435,90623,1143,278926
2021-03-23,CZ052,CZ0524,148,39844,1144,296836,148,37897,1143,278926
2021-03-23,CZ052,CZ0525,240,61295,1144,296836,239,57958,1143,278926
2021-03-23,CZ052,CZ0522,89,35397,1144,296836,89,33866,1143,278926
2021-03-23,CZ052,CZ0523,232,62620,1144,296836,232,58582,1143,278926
2021-03-24,CZ052,CZ0525,128,61423,941,297777,128,58086,941,279867
2021-03-24,CZ052,CZ0523,183,62803,941,297777,183,58765,941,279867
2021-03-24,CZ052,CZ0522,184,35581,941,297777,184,34050,941,279867
2021-03-24,CZ052,CZ0521,279,97959,941,297777,279,90902,941,279867
2021-03-24,CZ052,CZ0524,167,40011,941,297777,167,38064,941,279867
2021-03-25,CZ052,CZ0525,148,61571,824,298601,147,58233,818,280685
2021-03-25,CZ052,CZ0522,121,35702,824,298601,121,34171,818,280685
2021-03-25,CZ052,CZ0523,134,62937,824,298601,134,58899,818,280685
2021-03-25,CZ052,CZ0521,275,98234,824,298601,275,91177,818,280685
2021-03-25,CZ052,CZ0524,146,40157,824,298601,141,38205,818,280685
2021-03-26,CZ052,CZ0524,175,40332,923,299524,175,38380,918,281603
2021-03-26,CZ052,CZ0521,261,98495,923,299524,261,91438,918,281603
2021-03-26,CZ052,CZ0523,124,63061,923,299524,119,59018,918,281603
2021-03-26,CZ052,CZ0522,152,35854,923,299524,152,34323,918,281603
2021-03-26,CZ052,CZ0525,211,61782,923,299524,211,58444,918,281603
2021-03-27,CZ052,CZ0521,167,98662,536,300060,167,91605,534,282137
2021-03-27,CZ052,CZ0523,116,63177,536,300060,116,59134,534,282137
2021-03-27,CZ052,CZ0522,40,35894,536,300060,40,34363,534,282137
2021-03-27,CZ052,CZ0525,126,61908,536,300060,125,58569,534,282137
2021-03-27,CZ052,CZ0524,87,40419,536,300060,86,38466,534,282137
2021-03-28,CZ052,CZ0524,56,40475,344,300404,56,38522,342,282479
2021-03-28,CZ052,CZ0523,71,63248,344,300404,71,59205,342,282479
2021-03-28,CZ052,CZ0525,49,61957,344,300404,47,58616,342,282479
2021-03-28,CZ052,CZ0522,16,35910,344,300404,16,34379,342,282479
2021-03-28,CZ052,CZ0521,152,98814,344,300404,152,91757,342,282479
2021-03-29,CZ052,CZ0524,111,40586,930,301334,107,38629,925,283404
2021-03-29,CZ052,CZ0521,365,99179,930,301334,365,92122,925,283404
2021-03-29,CZ052,CZ0522,165,36075,930,301334,165,34544,925,283404
2021-03-29,CZ052,CZ0523,138,63386,930,301334,138,59343,925,283404
2021-03-29,CZ052,CZ0525,151,62108,930,301334,150,58766,925,283404
2021-03-30,CZ052,CZ0523,187,63573,779,302113,187,59530,779,284183
2021-03-30,CZ052,CZ0525,161,62269,779,302113,161,58927,779,284183
2021-03-30,CZ052,CZ0522,73,36148,779,302113,73,34617,779,284183
2021-03-30,CZ052,CZ0524,107,40693,779,302113,107,38736,779,284183
2021-03-30,CZ052,CZ0521,251,99430,779,302113,251,92373,779,284183
2020-12-12,CZ031,CZ0313,71,18197,549,138701,71,16099,539,124900
2020-12-12,CZ031,CZ0314,65,17710,549,138701,61,15924,539,124900
2020-12-13,CZ031,CZ0314,32,17742,160,138861,30,15954,157,125057
2020-12-13,CZ031,CZ0313,12,18209,160,138861,12,16111,157,125057
2020-12-13,CZ031,CZ0312,12,9751,160,138861,12,8801,157,125057
2020-12-13,CZ031,CZ0311,54,43219,160,138861,54,39003,157,125057
2020-12-13,CZ031,CZ0316,24,14922,160,138861,24,13630,157,125057
2020-12-13,CZ031,CZ0315,14,10937,160,138861,13,9702,157,125057
2020-12-13,CZ031,CZ0317,12,24081,160,138861,12,21856,157,125057
2020-12-14,CZ031,CZ0313,93,18302,973,139834,93,16204,965,126022
2020-12-14,CZ031,CZ0311,235,43454,973,139834,235,39238,965,126022
2020-12-14,CZ031,CZ0314,174,17916,973,139834,168,16122,965,126022
2020-12-14,CZ031,CZ0312,50,9801,973,139834,49,8850,965,126022
2020-12-14,CZ031,CZ0316,147,15069,973,139834,147,13777,965,126022
2020-12-14,CZ031,CZ0315,98,11035,973,139834,97,9799,965,126022
2020-12-14,CZ031,CZ0317,176,24257,973,139834,176,22032,965,126022
2020-12-15,CZ031,CZ0317,306,24563,1497,141331,296,22328,1456,127478
2020-12-15,CZ031,CZ0311,394,43848,1497,141331,372,39610,1456,127478
2020-12-15,CZ031,CZ0312,95,9896,1497,141331,90,8940,1456,127478
2020-12-15,CZ031,CZ0313,229,18531,1497,141331,229,16433,1456,127478
2020-12-15,CZ031,CZ0314,245,18161,1497,141331,241,16363,1456,127478
2020-12-15,CZ031,CZ0315,96,11131,1497,141331,96,9895,1456,127478
2020-12-15,CZ031,CZ0316,132,15201,1497,141331,132,13909,1456,127478
2020-12-16,CZ031,CZ0313,225,18756,1602,142933,225,16658,1592,129070
2020-12-16,CZ031,CZ0314,168,18329,1602,142933,163,16526,1592,129070
2020-12-16,CZ031,CZ0312,121,10017,1602,142933,121,9061,1592,129070
2020-12-16,CZ031,CZ0311,537,44385,1602,142933,537,40147,1592,129070
2020-12-16,CZ031,CZ0316,150,15351,1602,142933,146,14055,1592,129070
2020-12-16,CZ031,CZ0315,97,11228,1602,142933,96,9991,1592,129070
2020-12-16,CZ031,CZ0317,304,24867,1602,142933,304,22632,1592,129070
2020-12-17,CZ031,CZ0317,139,25006,1156,144089,137,22769,1092,130162
2020-12-17,CZ031,CZ0315,83,11311,1156,144089,83,10074,1092,130162
2020-12-17,CZ031,CZ0316,34,15385,1156,144089,34,14089,1092,130162
2020-12-17,CZ031,CZ0311,392,44777,1156,144089,370,40517,1092,130162
2020-12-17,CZ031,CZ0312,118,10135,1156,144089,97,9158,1092,130162
2020-12-17,CZ031,CZ0314,202,18531,1156,144089,187,16713,1092,130162
2020-12-17,CZ031,CZ0313,188,18944,1156,144089,184,16842,1092,130162
2020-12-18,CZ031,CZ0316,49,15434,1470,145559,43,14132,1464,131626
2020-12-18,CZ031,CZ0315,63,11374,1470,145559,63,10137,1464,131626
2020-12-18,CZ031,CZ0314,258,18789,1470,145559,258,16971,1464,131626
2020-12-18,CZ031,CZ0313,220,19164,1470,145559,220,17062,1464,131626
2020-12-18,CZ031,CZ0312,111,10246,1470,145559,111,9269,1464,131626
2020-12-18,CZ031,CZ0311,520,45297,1470,145559,520,41037,1464,131626
2020-12-18,CZ031,CZ0317,249,25255,1470,145559,249,23018,1464,131626
2020-12-19,CZ031,CZ0311,195,45492,953,146512,195,41232,951,132577
2020-12-19,CZ031,CZ0313,161,19325,953,146512,161,17223,951,132577
2020-12-19,CZ031,CZ0314,53,18842,953,146512,52,17023,951,132577
2020-12-19,CZ031,CZ0312,57,10303,953,146512,57,9326,951,132577
2020-12-19,CZ031,CZ0317,196,25451,953,146512,195,23213,951,132577
2020-12-19,CZ031,CZ0315,53,11427,953,146512,53,10190,951,132577
2020-12-19,CZ031,CZ0316,238,15672,953,146512,238,14370,951,132577
2020-12-20,CZ031,CZ0317,36,25487,155,146667,35,23248,154,132731
2020-12-20,CZ031,CZ0315,7,11434,155,146667,7,10197,154,132731
2020-12-20,CZ031,CZ0316,12,15684,155,146667,12,14382,154,132731
2020-12-20,CZ031,CZ0311,47,45539,155,146667,47,41279,154,132731
2020-12-20,CZ031,CZ0312,15,10318,155,146667,15,9341,154,132731
2020-12-20,CZ031,CZ0313,12,19337,155,146667,12,17235,154,132731
2020-12-20,CZ031,CZ0314,26,18868,155,146667,26,17049,154,132731
2020-12-21,CZ031,CZ0317,171,25658,1114,147781,171,23419,1114,133845
2020-12-21,CZ031,CZ0315,88,11522,1114,147781,88,10285,1114,133845
2020-12-21,CZ031,CZ0313,120,19457,1114,147781,120,17355,1114,133845
2020-12-21,CZ031,CZ0312,44,10362,1114,147781,44,9385,1114,133845
2020-12-21,CZ031,CZ0314,151,19019,1114,147781,151,17200,1114,133845
2020-12-21,CZ031,CZ0316,168,15852,1114,147781,168,14550,1114,133845
2020-12-21,CZ031,CZ0311,372,45911,1114,147781,372,41651,1114,133845
2020-12-22,CZ031,CZ0316,57,15909,1621,149402,57,14607,1618,135463
2020-12-22,CZ031,CZ0315,93,11615,1621,149402,93,10378,1618,135463
2020-12-22,CZ031,CZ0317,175,25833,1621,149402,172,23591,1618,135463
2020-12-22,CZ031,CZ0312,99,10461,1621,149402,99,9484,1618,135463
2020-12-22,CZ031,CZ0314,240,19259,1621,149402,240,17440,1618,135463
2020-12-22,CZ031,CZ0313,215,19672,1621,149402,215,17570,1618,135463
2020-12-22,CZ031,CZ0311,742,46653,1621,149402,742,42393,1618,135463
2020-12-23,CZ031,CZ0317,332,26165,2194,151596,274,23865,2136,137599
2020-12-23,CZ031,CZ0315,197,11812,2194,151596,197,10575,2136,137599
2020-12-23,CZ031,CZ0316,142,16051,2194,151596,142,14749,2136,137599
2020-12-23,CZ031,CZ0314,409,19668,2194,151596,409,17849,2136,137599
2020-12-23,CZ031,CZ0313,372,20044,2194,151596,372,17942,2136,137599
2020-12-23,CZ031,CZ0311,642,47295,2194,151596,642,43035,2136,137599
2020-12-23,CZ031,CZ0312,100,10561,2194,151596,100,9584,2136,137599
2020-12-24,CZ031,CZ0313,103,20147,552,152148,103,18045,543,138142
2020-12-24,CZ031,CZ0314,37,19705,552,152148,37,17886,543,138142
2020-12-24,CZ031,CZ0312,80,10641,552,152148,80,9664,543,138142
2020-12-24,CZ031,CZ0311,152,47447,552,152148,143,43178,543,138142
2020-12-24,CZ031,CZ0316,16,16067,552,152148,16,14765,543,138142
2020-12-24,CZ031,CZ0315,3,11815,552,152148,3,10578,543,138142
2020-12-24,CZ031,CZ0317,161,26326,552,152148,161,24026,543,138142
2020-12-25,CZ031,CZ0316,79,16146,259,152407,78,14843,258,138400
2020-12-25,CZ031,CZ0317,43,26369,259,152407,43,24069,258,138400
2020-12-25,CZ031,CZ0315,23,11838,259,152407,23,10601,258,138400
2020-12-25,CZ031,CZ0312,12,10653,259,152407,12,9676,258,138400
2020-12-25,CZ031,CZ0314,31,19736,259,152407,31,17917,258,138400
2020-12-25,CZ031,CZ0313,15,20162,259,152407,15,18060,258,138400
2020-12-25,CZ031,CZ0311,56,47503,259,152407,56,43234,258,138400
2020-12-26,CZ031,CZ0312,14,10667,244,152651,13,9689,243,138643
2020-12-26,CZ031,CZ0311,53,47556,244,152651,53,43287,243,138643
2020-12-26,CZ031,CZ0313,79,20241,244,152651,79,18139,243,138643
2020-12-26,CZ031,CZ0314,26,19762,244,152651,26,17943,243,138643
2020-12-26,CZ031,CZ0316,16,16162,244,152651,16,14859,243,138643
2020-12-26,CZ031,CZ0315,5,11843,244,152651,5,10606,243,138643
2020-12-26,CZ031,CZ0317,51,26420,244,152651,51,24120,243,138643
2020-12-27,CZ031,CZ0315,16,11859,216,152867,16,10622,215,138858
2020-12-27,CZ031,CZ0316,29,16191,216,152867,29,14888,215,138858
2020-12-27,CZ031,CZ0312,10,10677,216,152867,9,9698,215,138858
2020-12-27,CZ031,CZ0314,16,19778,216,152867,16,17959,215,138858
2020-12-27,CZ031,CZ0313,59,20300,216,152867,59,18198,215,138858
2020-12-27,CZ031,CZ0311,74,47630,216,152867,74,43361,215,138858
2020-12-27,CZ031,CZ0317,12,26432,216,152867,12,24132,215,138858
2020-12-28,CZ031,CZ0317,319,26751,1151,154018,319,24451,1150,140008
2020-12-28,CZ031,CZ0311,291,47921,1151,154018,291,43652,1150,140008
2020-12-28,CZ031,CZ0312,126,10803,1151,154018,126,9824,1150,140008
2020-12-28,CZ031,CZ0313,167,20467,1151,154018,167,18365,1150,140008
2020-12-28,CZ031,CZ0314,113,19891,1151,154018,112,18071,1150,140008
2020-12-28,CZ031,CZ0315,103,11962,1151,154018,103,10725,1150,140008
2020-12-28,CZ031,CZ0316,32,16223,1151,154018,32,14920,1150,140008
2020-12-29,CZ031,CZ0314,334,20225,2051,156069,334,18405,2045,142053
2020-12-29,CZ031,CZ0313,189,20656,2051,156069,189,18554,2045,142053
2020-12-29,CZ031,CZ0312,126,10929,2051,156069,126,9950,2045,142053
2020-12-29,CZ031,CZ0311,738,48659,2051,156069,738,44390,2045,142053
2020-12-29,CZ031,CZ0316,244,16467,2051,156069,241,15161,2045,142053
2020-12-29,CZ031,CZ0315,169,12131,2051,156069,166,10891,2045,142053
2020-12-29,CZ031,CZ0317,251,27002,2051,156069,251,24702,2045,142053
2020-12-30,CZ031,CZ0317,390,27392,1978,158047,390,25092,1953,144006
2020-12-30,CZ031,CZ0311,683,49342,1978,158047,683,45073,1953,144006
2020-12-30,CZ031,CZ0313,209,20865,1978,158047,209,18763,1953,144006
2020-12-30,CZ031,CZ0314,215,20440,1978,158047,215,18620,1953,144006
2020-12-30,CZ031,CZ0312,124,11053,1978,158047,99,10049,1953,144006
